appid,name,discount
628150,Sangokushi Eiketsuden / 三國志英傑伝,nan
628160,Genghis Khan II: Clan of the Gray Wolf / 蒼き狼と白き牝鹿・元朝秘史,nan
628170,Uncharted Waters II / 大航海時代 II,nan
628180,Winning Post / ウイニングポスト,nan
628290,All Walls Must Fall - A Tech-Noir Tactics Game,nan
628460,Lily of the Valley,10%
628760,The Adventurer - Episode 1: Beginning of the End,51%
628890,NOBUNAGA'S AMBITION: Taishi / 信長の野望･大志,nan
629730,Blade and Sorcery,nan
629960,夏花的轨迹——A summer promise to forever,nan
630670,Call of the Ocean,0
631120,RAYBEEM - Live in Your Music,nan
631260,PuppetShow™: Souls of the Innocent Collector's Edition,50%
631270,Haunted Hotel II: Believe the Lies,50%
631950,Caelum: Into the Sky,0
632250,DERU - The Art of Cooperation,40%
632350,Cyberdimension Neptunia: 4 Goddesses Online | 四女神オンライン CYBER DIMENSION NEPTUNE | 四女神ONLINE 幻次元遊戲戰機少女,nan
632640,ShineG In The Bullethell,nan
632880,The Majesty of Colors Remastered,nan
633110,FAST BEAT LOOP RACER GT | 環狀賽車GT,nan
633930,"Yeah Jam Fury: U, Me, Everybody!",nan
633940,Vision Origin,nan
635200,Distrust: a Long Dark Polar Survival,nan
635250,Evil Genome 光明重影,nan
635260,CarX Drift Racing Online,nan
635270,Through The Dark: Prologue,nan
635520,Phantasmat: The Endless Night Collector's Edition,50%
635790,How to Fool a Liar King / 嘘つきな王様の騙し方,nan
635850,Sentience: The Android's Tale,75%
635980,Break The Food Chain,0
636400,CUBOTS The Origins,60%
636570,Nights of Azure 2: Bride of the New Moon / よるのないくに２ ～新月の花嫁～,nan
636740,Akihabara - Feel the Rhythm Remixed,75%
636960,Wo Yao Da  我要大,nan
637060,Tiny Tales: Heart of the Forest,60%
637070,End of the Road VR,70%
637860,斩毒：黑与白（Narcotics Police:Black and White）,nan
637940,Weather Lord: In Search of the Shaman,nan
638160,Moero Chronicle | 限界凸記 モエロクロニクル | 極限凸記　萌萌編年史,nan
638240,Calavera: Day of the Dead Collector's Edition,50%
638260,Myths of the World: Stolen Spring Collector's Edition,50%
638900,Defenders of the Realm VR,50%
639300,Age of Gladiators II: Death League,nan
639780,Deep Space Waifu: FLAT JUSTICE,nan
639920,Escape The Gray,0
640050,Soldiers of the Universe,50%
640090,Zarya-1: Mystery on the Moon,66%
640760,Code51:Mecha Arena,nan
640820,Pathfinder: Kingmaker,nan
640890,Will Glow the Wisp,75%
641980,Block Survival: Legend of the Lost Islands,0
642610,Shape of the World,50%
642660,VRemedies - MRI Procedure Experience,nan
644330,In The Dark,0
644480,Outbreak: The New Nightmare,0
644530,The Maid_san's Caving Adventure - メイドさん洞窟探検 -,nan
644550,篱笆庄秘闻 / Mysteries of Fence,nan
644670,DEUS VULT | Online VR sword fighting,nan
644680,"Libra of the Vampire Princess: Lycoris & Aoi in ""The Promise"" PLUS Iris in ""Homeworld""",nan
644710,Gary Grigsby's War in the West,70%
644930,They Are Billions,nan
645410,Ominous Tales: The Forsaken Isle,80%
645470,LOG the game,0
645690,Fantasia of the Wind - 风之幻想曲,nan
645750,Rule with an Iron Fish - A Pirate Fishing Adventure,nan
646430,HARP Vefa,nan
646470,Alicia Quatermain: Secrets Of The Lost Treasures,80%
646890,Distant Nightmare - Virtual reality,nan
647890,The Agency of Anomalies: The Last Performance Collector's Edition,50%
647910,Amaranthine Voyage: The Living Mountain Collector's Edition,50%
648100,レイジングループ,nan
648120,Pixel Painter,nan
648190,Aliens In The Yard,50%
648510,Choice of the Star Captain,40%
648880,Guano Gladiators,nan
648890,DMT: Dynamic Music Tesseract,nan
649040,Isle in the Sky,0
649360,昔:Yesterday,nan
649460,Space Panic: Room Escape (VR),nan
649580,Twins of the Pasture,0
649620,VR Battleship YAMATO,nan
649640,Ashes Cricket,nan
649670,ZHUST - THE ILLUSION SOUL,80%
650510,ZONE OF THE ENDERS THE 2nd RUNNER : M∀RS / アヌビス ゾーン・オブ・エンダーズ : マーズ,nan
650670,Grimoire : Heralds of the Winged Exemplar (V2),nan
650760,侠客风云传前传(Tale of Wuxia:The Pre-Sequel),nan
650770,Time Gun / 时间枪,nan
650880,Beyond the Invisible: Evening,75%
652060,Curse of the Great Forest,0
652070,Bump+Smack,nan
652570,Mystika 3 : Awakening of the dragons,33%
652830,Lost Legends: The Pharaoh's Tomb,0
653530,Return of the Obra Dinn,10%
653950,Your Smile Beyond Twilight:黄昏下的月台上,nan
653970,Virtual Temple: Order of the Golden Dawn,0
654020,Ben The Exorcist,30%
654260,旧手表 - Old Watch,nan
654440,Isotiles - Isometric Puzzle Game,nan
654650,Elections Simulator 2018,nan
655290,Escape The Pacific,30%
655460,Hooligan Vasja: Halloween,nan
655760,Beast Mode: Night of the Werewolf,30%
656030,The Lost Legends of Redwall™ : The Scout,0
656190,THE HOUCHI PLAY -THE 放置プレイ-,nan
656200,电竞俱乐部/ESports Club,nan
656570,In the Raven Shadow – Ve stínu havrana,0
656900,RHEM I SE: The Mysterious Land,0
657040,The Myth Seekers: The Legacy of Vulcan,50%
657230,Spirit of the Ancient Forest,0
657240,Tracks - The Toy Train Set Game,nan
657260,救う(SHE SAVE),nan
657320,Reverse Fantasy Legend 逆袭幻想传,nan
657470,Take Off - The Flight Simulator,0
657500,Hold the Line: The American Revolution,50%
657900,Kimulator 2: The Bottle Flip Master,33%
658260,BLUE REFLECTION / BLUE REFLECTION　幻に舞う少女の剣,nan
658430,Professor Watts Word Search: Into The Ocean,90%
658610,位面穿越者-三国传(A Bit Crosser-Three Kingdoms),nan
658620,Wonderful Everyday Down the Rabbit-Hole,45%
658850,Do Not Feed the Monkeys,45%
659490,Devil In The Capital,90%
659540,Warsim: The Realm of Aslona,55%
659790,Hero of the Galactic Core,0
659830,The war god : The artifact,0
659860,作业本战记（exercise book epic）,nan
660170,Haunted Hotel: Stay in the Light,0
660180,Seduction 誘惑,nan
660560,Fishing on the Fly,0
660570,Million Arthur VR: Character Command RPG,nan
661040,Time Trap - Mystery Hidden Objects. Find Artifacts!,nan
661110,Shattered God - Quest for the Divine Relic,0
661390,Maze of Pain,nan
661530,Gold Rush In The Oort Cloud,70%
661550,Space Geekz - The Crunchy Flakes Conspiracy,0
661970,SPACE BATTLE: Humanity - casual strategy sci-fi,nan
662390,Squish and the Corrupted Crystal,0
662730,MIND REFLECTION ⬛ Inside the Black Mirror Puzzle,nan
662930,Dominari Empires,nan
662990,Eddy紫 ~Eddy Violet~,nan
663060,Cycle (轮回),nan
663210,12 Labours of Hercules VII: Fleecing the Fleece (Platinum Edition),0
663220,Bottle_Shooter,nan
663370,The Zwuggels - A Beach Holiday Adventure for Kids,nan
663390,Rento Fortune - Online Dice Board Game,nan
663830,George VS Bonny PP Wars,nan
664180,Draw Puzzle 画之谜,nan
664320,Holy Potatoes! What the Hell?!,50%
664340,Indeep | The casual dungeon crawler,75%
664530,Legends of Iskaria: Days of Thieves,nan
664600,Memories of Home,nan
664660,Against the Gradient,50%
664870,Forgotten Faces,nan
665140,Midnight at the Red Light : An Investigation,0
665270,弹幕音乐绘 ～风雷幻奏曲～ / Barrage Musical  ~A Fantasy of Tempest~,nan
665630,Marble Masters: The Pit,0
665900,火箭星战 Star-Rocket Strike,nan
666080,伝創記IV ~if~,nan
666110,Break The Cookie,0
666120,Dawn of the killer zombies,0
666620,BEHIND THESE EYES: A Short Horror Story,nan
666630,The Captives: Plot of the Demiurge,0
666850,Beyond the Horizon,0
667040,Alicia Quatermain 2: The Stone of Fate,0
667360,Hooligan Vasja: Christmas,nan
667770,Nano Shift,nan
667780,Rosebaker's Icy Treats - The VR Iceman Sim,nan
667840,Dungeon Builder S,nan
668300,Chinese Souls-Hua Garden/华夏园,nan
668510,Kartofank VR,nan
668560,tho_maz,nan
668570,Jack & the cat,0
668680,鬼畜大冒险 Gui Chu Da Mao Xian,nan
668730,Legends Of Iona RPG (2007),nan
669380,Astoria: The Holders of Power Saga,50%
669410,Exatron Quest L'Epée de Sang,nan
669600,Light in the dark,0
670210,Otto the Odd Ostrich,0
670410,Citadale: The Legends Trilogy,60%
670940,The Voice in the Void,0
671240,七个小矮人2 / Seven boys 2,nan
671330,Lit the Torch,0
671800,Run!ZombieFood!,nan
672290,Magic Forest,nan
672380,Ameline and the Ultimate Burger,50%
672720,Crime Solitaire 2: The Smoking Gun,60%
672960,Benjamin Johnson EP.1,nan
673220,Joumee The Hedgehog,nan
673530,Zaba The Frog,0
673540,Mogo Invasion,nan
674120,Cruentis The Murderer vol.1,0
674150,Simon the Sorcerer: 25th Anniversary Edition,30%
674190,Conquest of the New World,50%
674230,Light of the Mountain,0
674330,Defend the Cake,50%
674370,CoffeeBiz Tycoon,nan
674440,Skipper - Puzzle Across The Sea,nan
674960,Gods of the Fallen Land,50%
675260,Batman: The Enemy Within - The Telltale Series,0
675510,Kingdom City Drowning Episode 1 - The Champion,0
675530,M1: A Death in the Desert,0
675680,ShineG In The Zombies,0
676090,Legend Of Mercy 神医魔导,nan
676210,Story of the Survivor : Prisoner,50%
676480,Jettomero: Hero of the Universe,0
676660,逮到你了!,nan
676690,VR Escape The Puzzle Room,nan
676730,Behind The Door,51%
677060,Into the Rhythm VR,0
677230,Around the Words,70%
677330,Theseus,nan
677380,Disco Destruction,nan
677680,DEFENDER OF EARTH VS THE ALIEN ARMADA,0
677700,Attack of the Gooobers,0
677850,Eselmir and the five magical gifts,75%
678100,VR Crane Master,nan
678410,Chimeras: The Signs of Prophecy Collector's Edition,50%
678470,Pirates of corsairs,nan
678560,鸿源战纪 - Tales of Hongyuan,nan
678760,Simon the Sorcerer 2: 25th Anniversary Edition,0
679090,9th Dawn Classic - Clunky controls edition,nan
679220,HYPER DRIVE ⚠️ The Insane Gravity Race,55%
679480,生死线 Dead Line,nan
679530,Professor Watts Memory Match: Shapes And Colors,nan
679670,Miniature TD - VR,nan
679720,Mad Farm VR,nan
680100,Heroes of Myths - Warriors of Gods,nan
680350,Hurl VR,nan
680400,Light Tracer (VR & NON-VR),nan
680500,ShadowCalls 暗影召唤,nan
680780,DEATH TRAIN - Warning: Unsafe VR Experience,nan
680890,Where the Money Is,30%
680930,Fairy Lands: Rinka and the Fairy Gems,80%
680950,Let's Bowl VR - Bowling Game,nan
681020,Throne of the Dead,0
681350,Battlefield Alliance（战地联盟）,nan
681380,The Balloonist: Beyond the Clouds.,0
681610,Anti Zombie AI - Tower Defense (Azai - TD),nan
681670,Elly The Jelly,0
682020,Karradash - The Lost Dungeons,80%
682150,Zombitatos: Ultimate Game Of The Year Edition,33%
682470,真实幻象 / Behind The Truth,nan
682480,恒水中学连环虐杀 / The untold story of hengshui school,nan
682500,绝望游戏 / Desperate game,nan
682510,以罪之名 / In the name of sin,nan
682630,Box Maze 2 : Agent Cubert,nan
682670,初颜 - The Prototype,nan
682790,Escape the Omnochronom!,0
683130,EXON: The Impossible Challenge,0
683240,Apocalypse Knights 2.0 - The Angel Awakens,nan
683760,Strangers of the Power,15%
683810,JetFLY : Zordon's EMPIRE,nan
683970,Entwined: The Perfect Murder,80%
684050,Achievement Idler: Black,nan
684490,MonsterS in haha Island (群妖志),nan
684510,Orn the tiny forest sprite,0
684560,Beyond the Wall,0
684940,LOGistICAL: British Isles,nan
685340,Delivery from the Pain,nan
685370,Jewels of the Mysterious Woodland,80%
685430,Run Crabby Run - adventure,nan
685730,VR Darts Zone,nan
685750,The soldier in the mine,81%
686380,Nightmare at the lighthouse,0
686490,ArkanoidSmoking,nan
686630,Bricks In The Box,40%
686900,Bronze Age - HD Edition,nan
687560,Avoid The Monsters,51%
687650,辣条杂货店:令人感动的童年回忆，经典策略模拟经营解密,nan
688000,Trials of the Thief-Taker,25%
688350,Wrath of the Goliaths: Dinosaurs,80%
688360,Destiny of Blood / 血之命运,nan
688400,Geostorm - Turn Based Puzzle Game,nan
688470,汉匈决战/Han Xiongnu Wars,nan
688570,Romance with Chocolate - Hidden Object in Paris. HOPA,nan
688880,Cynoclept: The Game,0
689070,Asyula 方舟之链,nan
689620,Alpha Mike Foxtrot VR - AMF VR,nan
690530,灵魂筹码 Soul at Stake,nan
690710,HEIANKYO ALIEN / 平安京エイリアン,nan
691130,The Dropping of The Dead,51%
691150,Saku Saku: Love Blooms with the Cherry Blossoms,45%
691160,Electronauts - VR Music,nan
691240,Going Nowhere: The Dream,0
691250,Charlie the Duck,20%
691430,Firebird - The Unfinished,50%
691890,Machine Crisis (陨星危机),nan
691910,Fishing Maniacs (TD),nan
692090,Robin of Loxley the Legend of Sherwood,0
692260,Hard Era: The Fantasy Defence,87%
692660,Invictus: In the Shadow of Olympus,50%
692790,春风 | Spring Breeze,nan
692880,黃昏賢者 The Sage of Twilight,nan
693950,カニマン VS メカモンキー,nan
693960,Just Ride：Apparent Horizon 狂飙：极限视界,nan
694160,Guardians of Life VR,nan
694480,DEFENDERS OF THE FALLEN ISLAND,75%
695320,Jobous the alien R,0
695450,Kingdom of the Dragon,0
695590,Trials of the Illuminati: Cityscape Animated Jigsaws,nan
695630,新仙剑奇侠传 单机版(Chinese Paladin：Sword and Fairy),nan
695650,猎人物语,nan
695940,Love Chronicles: The Sword and the Rose,0
695950,European Mystery: The Face of Envy Collector's Edition,50%
695960,Awakening: The Goblin Kingdom Collector's Edition,50%
695980,Labyrinths of the World: Forbidden Muse Collector's Edition,50%
696000,Witches' Legacy: The Dark Throne Collector's Edition,50%
696360,仙劍奇俠傳六 (Chinese Paladin：Sword and Fairy 6),nan
696410,Toy Generals,nan
696470,"House Dating VR: Cute Korean Girl, Sehyun",nan
696810,EMPYRE: Lords of the Sea Gates,0
696840,PRESim,nan
696910,The Legend of the Dragonflame High School,10%
697160,Pixel To The West,50%
697650,The 25th Ward: The Silver Case / シルバー事件２５区,nan
697910,Temple Raid VR,nan
698040,Legends of the Universe - Cosmic Bounty,76%
698100,Protagon VR,nan
698110,Reficul VR,nan
698650,Neon the Ninja,0
698720,KILL THE EMOJI 😱,55%
698790,PAPERVILLE PANIC VR,nan
698950,Chaos and the White Robot,0
699240,Keyboard Killers,nan
699390,Knife Club,nan
699460,SPACE ASTEROID SHOOTER 🌀 RETRO ACHIEVEMENT ODYSSEY,nan
699470,Brindilyl Legends: The Story of Landon,nan
699510,A Nova Califórnia,nan
699570,The Legendary Player - Make Your Reputation - OPEN BETA,nan
699770,RideOp - Thrill Ride Simulator,nan
699870,Commands & Colors: Ancients,nan
700490,玄龙棋MysteryChess,nan
700510,岚零之风 - Wind Horizon,nan
700880,Kingdom: The Far Reaches,50%
701370,Pop Pop Boom Boom VR,nan
701420,Ne no Kami - The Two Princess Knights of Kyoto Part 2,60%
701730,Yi and the Thousand Moons,67%
701810,Epic Dumpster Bear: Dumpster Fire Redux,nan
701950,Survival Simulator VR,nan
702080,My Factory 我的工厂,nan
702180,Mafia is Alive,nan
702300,Number World Adventure,nan
702430,SCHOOL SIMULATOR MULTIPLAYER,nan
702790,午餐13,nan
703700,Our End of the World,30%
703730,Sorcery Jokers All Ages Version,nan
703820,Pixel Killers - The Showdown,50%
704210,"BLOCK WARRIORS: ""Open World"" Game",nan
704350,Captain 13 Beyond the Hero,0
704360,SACRALITH : The Archer`s Tale,40%
704460,Surviving in the forest,51%
704470,VR Furballs - Demolition,nan
704640,Evolution of Ages: Settlements,nan
704690,Elisa: Seduce the Innkeeper,60%
704910,Tenta Shooter / The 触シュー,nan
705020,Bottom of the 9th,86%
705050,Apocalypse (Showcase),nan
705610,Where They Cremate The Roadkill,nan
705620,HELLMUT: The Badass from Hell,0
705640,BACK TO THE EGG! Tower Defense,nan
705710,Sense of The Devil,51%
706280,Devil in the Pines,50%
706350,Mari and the Black Tower,50%
706560,Jimmy and the Pulsating Mass,0
706920,战术狂想1(Chimera of Tactics 1),nan
707300,Hatsune Miku VR / 初音ミク VR,nan
707320,Keatz: The Lonely Bird,70%
707560,Crucible Trails : Initial Rupture,nan
707580,AFFECTED: The Manor,30%
708150,Lost Artifacts - Ancient Tribe Survival,nan
708280,Bobbi_Cities,nan
708370,Reboant Demo,nan
708510,The Promethium Effect - The Idle Clicker MMO,nan
708920,I Can See the Future,86%
708930,Dice 1000 online,nan
708970,X Caeli: The Iron Hand of Love,nan
709340,Spirits of Mystery: The Dark Minotaur Collector's Edition,50%
709430,Trials of the Illuminati: Animated Sea Creatures Jigsaws,nan
709480,麻将VR,nan
709510,Towards The Pantheon,nan
709560,Until the last,75%
709770,Trials of The Illuminati: Animated Christmas Time Jigsaws,75%
710160,Mula: The Cycle of Shadow,50%
710280,Musician,nan
710700,Paperback: The Game,0
710970,Learn (Japanese) Kana The Fun Way!,80%
711010,Corrupt - Political Simulator,nan
711080,Fruit Sudoku🍉 2,nan
711090,Fruit Sudoku🍉 3,nan
711100,Fruit Sudoku🍉 4,nan
711110,SQR🔲 3,nan
711230,Titus the Fox,50%
711330,Trial of the Demon Hunter,34%
711430,Miss Fisher and the Deathly Maze,80%
711450,Orb The Ball,0
711710,RedEyes 赤瞳之勋,nan
711750,Monster Energy Supercross - The Official Videogame,70%
711890,Dark Parables: Goldilocks and the Fallen Star Collector's Edition,50%
711920,Detective Case and Clown Bot in: The Express Killer,0
711930,Square Head Zombies - FPS Game,nan
711970,GALACTIC FIELD：Strategy Edition 银河领域：策略版,nan
711990,Elise the Devil,70%
712010,Chevo Lurker: Exodus,nan
712700,Black Friday: The Game,0
713180,Eredia: The Diary of Heroes,75%
713260,Beyond the Sunset 斜阳下的彼岸,nan
713420,Crisis on the Planet of the Apes,0
713780,Trials of the Illuminati: Amazing Wildlife Jigsaws,75%
713920,Bryan Audley's Numbers,nan
714880,大乱斗 Chaos Battle,nan
714910,n-body VR,nan
715060,Lost in the Forest,0
715440,Choice of the Cat,30%
715490,Above: The Fallen,0
715690,Putrefaction 2: Rumble in the hometown,51%
715760,DOJAGI: The Korean Pottery,33%
716100,Bohnanza The Duel,0
716150,Nakawak: Expanded Color Edition,nan
716190,Animalia - The Quiz Game,0
716710,東方憑依華　～ Antinomy of Common Flowers.,nan
717060,Konrad the Rocket,75%
717170,Mulletman and the Molemen,0
717400,Power of The Void,0
717760,"Catch the Thief, If you can!",0
717830,Waiting for the Loop,0
717980,伏雨录：少年篇（Summer Rain）,nan
718010,Robbie Swifthand and the Orb of Mysteries,33%
718410,AWS Argentina Wingshooting Simulator,nan
718920,Dead Noir the Heart,0
719290,Prophecy I - The Viking Child,50%
719310,King's Table - The Legend of Ragnarok,50%
719600,鉄道運転士VR,nan
720150,Shikhondo(食魂徒) - Soul Eater,nan
720250,Welcome to the Game II,50%
720270,Defense Task Force - Sci Fi Tower Defense,nan
721010,Newton and the Apple Tree,20%
721890,ZhanDou (VR and Non-VR),nan
722060,Dominions 5 - Warriors of the Faith,0
722230,L.A. Noire: The VR Case Files,50%
722250,Feeding The Monster,76%
722670,Chinese Chess/ Elephant Game: 象棋/ 中国象棋/ 中國象棋,nan
722760,Captain Firebeard and the Bay of Crows,50%
723020,3571 The Game,0
723070,Scrolls of the Lord,30%
723390,Hunt Down The Freeman,80%
723540,魔光,nan
723880,New World: The Tupis,0
723940,Hidden Expedition: The Fountain of Youth Collector's Edition,50%
724120,Rise:30 Minutes to Extinction,nan
724310,Kawanakajima no Kassen / 川中島の合戦,nan
724940,Beach Cry of VR,nan
724970,神舞幻想 Faith of Danschant,nan
725080,Fearful Symmetry & The Cursed Prince,90%
725500,Pereulok: The Series,87%
726120,Beyond the Wall,0
726500,The Adventures of Sam Carlisle: The Hunt for the Lost Treasure,0
726950,Dark Rose Valkyrie / クロバラノワルキューレ / 黑玫瑰女武神,nan
727020,Arcade Moonlander Plus,nan
727140,Love all you have left,nan
727180,大逃亡专家 Escape Expert,nan
727550,Illville: Return instructions. Act 1,nan
727570,After the Collapse,15%
727640,ШП - ShP,nan
727830,Reformers(变革者),nan
727900,Maze of Gaea（Real Maze VR Simulation）,nan
728240,Adventure Time: Pirates of the Enchiridion,60%
728420,Rogue Quest: The Vault of the Lost Tyrant,70%
729330,The Girl on the Train,51%
729340,AMON,nan
729780,Timeless: The Lost Castle,50%
729930,Tales of Terror: House on the Hill Collector's Edition,50%
730290,Eat All The Things,60%
730700,The Word Is Not The Thing,0
731120,Three Kingdoms VR - Jade Knight (光之三國VR - 青龍騎),nan
731450,DROP VR - AUDIO VISUALIZER,nan
731760,Crawl Space: The Mansion,75%
732040,C15: Find Out,nan
732060,The Monk and the Warrior. The Heart of the King.,86%
732070,Lost in the tomb,51%
732290,Schatte ～The Witch and the Fake Shadow～ / 魔女と偽りの影,nan
733020,Zen Blocks - Puzzle Board Game,nan
733030,Famousity Card Game,nan
733040,Cube Defender 2000,nan
733070,Sudoku Universe / 数独宇宙,nan
733340,Hakuoki: Edo Blossoms / 薄桜鬼 真改　華ノ章 / 薄櫻鬼 真改　華之章,nan
733610,Tales of Winds: Tomb of the Sol Empire,70%
733650,ShineG In The SeaFight,0
733870,King of the Eggs,0
734440,Black Moon 黑月,nan
734590,Civil Warfare: Another Bullet In The War,nan
735650,One More Night: BiO Clinic,nan
736190,中国式家长 / Chinese Parents,nan
736200,Nana in the Dark,0
736860,Hidden Object Adventure: Around the World in 80 Days. 隐藏物品,nan
737070,OlympicVR,nan
737600,40 Days [四十天],nan
737710,Melody of Iris-虹色旋律-(Full Color ver.),nan
738350,Dream Pets VR,nan
738430,Save the Lamb,0
738450,Knights of the Drowned Table,0
738560,Fariwalk: The Prelude,0
738700,Secret of the Rendrasha Blade,30%
739780,LVL99: AxeRage,nan
739940,Guide The Ball,0
740000,绝境幸存者 Escape Zombie Land,nan
740090,Lost Grimoires 3: The Forgotten Well,50%
740230,Just Ski - a physics game by Jeff Weber,nan
740400,Elevator... to the Moon!,65%
740520,Mystery Tales: The Twilight World Collector's Edition,50%
741100,Save the Halloween,76%
741360,VR Hybrid War 2117 - VR 混合战争 2117,nan
741390,最強の囲碁 ～名人への道～ / Igo Meijin,nan
741500,"John, The Zombie",0
741630,Reroll: Back to the throne,51%
741990,Wild Animal Sports Day,nan
742150,Heart of the House,35%
742300,Mega Man 11 / ロックマン11 運命の歯車!!,nan
742360,全民王者,nan
743890,Mega Man X Legacy Collection / ロックマンX アニバーサリー コレクション,nan
743900,Mega Man X Legacy Collection 2 / ロックマンX アニバーサリー コレクション 2,nan
744440,The Breeding: The Fog,0
744460,BE THE HERO,0
744520,NEKO-NIN exHeart +PLUS Nachi,nan
744670,WORLDS AT WAR (Monitors & VR),nan
744750,Devil and the Fairy,75%
744760,Epic Royal,nan
745180,Bike of the Wild,0
745220,There Is A Genie In My Szechuan Sauce,nan
745280,まぜっこタワー,nan
745720,Crazy Appliances 疯狂电器,nan
745820,贤者挽歌之马略卡协奏曲,nan
745880,東方天空璋 ～ Hidden Star in Four Seasons.,nan
745930,Ancient Treasure 法爾斯編年史：上古秘寶,nan
746050,MORE SWEATER? OK! (Standalone),nan
746120,Underground Gossip,nan
746240,Flip the Table,70%
746340,HeadSquare - Multiplayer VR Ball Game,nan
746570,Box Looter 2018,nan
746990,Prelude: Psychological Horror Game,nan
747050,Portal Journey: Portarius,nan
747260,KungFu Town VR,nan
747540,AcChen - Tile matching the Arcade way,50%
747750,D.F.R.: The Light,0
747810,Flow Handcrafted,nan
747820,Terra Tanks: Defenders of the Earth,0
747850,Warm Village 暖暖村物语,nan
748130,Sugy the Christmas elf,0
748370,STAND OUT : VR Battle Royale,nan
748460,RealFlight 8,nan
748580,Bridge to Another World: The Others Collector's Edition,nan
749080,Mystery Case Files: The Revenant's Hunt Collector's Edition,50%
749470,TAOTH - The Adventures of the Herkulez,20%
749520,樱之杜†净梦者 / Sakura no Mori † Dreamers,nan
749730,While you are Downloading,nan
749850,DragonFangZ - The Rose & Dungeon of Time,0
749870,MyTD 我的塔防,nan
749900,Feed the Animals,0
749980,Illusion: A Tale of the Mind,75%
750270,Hover X Souls: Git Gud Edition,nan
750740,Slice the Ice,0
750850,The Dream Collector,nan
750920,Shadow of the Tomb Raider,0
750990,NEKO-NIN exHeart +PLUS Saiha,nan
751110,OVERVIEW: A Walk Through The Universe,0
751440,VR Kanojo / VRカノジョ,nan
752080,Intergalactic traveler: The Omega Sector,70%
752330,Shape of America: Episode One,nan
752380,TERRORHYTHM (TRRT) - Rhythm driven action beat 'em up!,nan
752430,Arcade Love / ゲーセンラブ。,nan
752570,Song of Memories (Complete Scenario),nan
752730,Fantastic Beasts and Where to Find Them VR Experience,nan
752750,Justice League VR: The Complete Experience,0
752830,Choice of the Rock Star,25%
752850,Choice of the Ninja,40%
753240,CG the Seven Virus Knights,0
753270,Henri's Secret - Visual novel,nan
753630,Refinish Network - Paintboss VR,nan
753920,Battle for the last chicken,0
753950,WWII英雄列伝 最強の虎　クルト・クニスペル,nan
753960,Jida Chronicle Chaos frontier VR,nan
754510,3D Hardcore Cube 2,nan
754520,Animals Memory,nan
754830,Travel Mosaics 6: Christmas Around the World,51%
755230,Target speed,nan
755320,"CyberLink PowerDVD 18 Ultra - Media player, video player, 4k media player, 360 video",nan
755590,Battle High 2 A+,nan
755630,Drake of the 99 Dragons,0
756100,Curse of the Old Gods,67%
756320,Snail Trek - Chapter 2: A Snail Of Two Worlds,nan
756350,OutBreak: The Escape,0
756590,Atelier Lydie & Suelle ~The Alchemists and the Mysterious Paintings~,nan
756840,摩尼遊戯TOKOYO,nan
757290,On Board,nan
757420,Zombie Crisis: Last One Standing,nan
757440,Crafting Tycoon,nan
758070,Kill the Superweapon,75%
758090,茂伸奇谈 / Monobeno,nan
758370,Through the Ages,0
758570,TOMORROW DON'T COME - Puzzling Depression,nan
758580,Grim Tales: The Wishes Collector's Edition,50%
758620,Shadow Wolf Mysteries: Bane of the Family Collector's Edition,50%
758630,Cadenza: The Kiss of Death Collector's Edition,50%
759940,前程似锦 Excellent Expectations,nan
759950,Uizuno Blade VR,nan
760050,Nightwolf: Survive the Megadome,0
760390,Tile Typer,nan
760550,KAKUSANKIBOU / 扩散希望,nan
760900,In the thrall of darkness: The gift of dreams,50%
761220,Live the Guitar,0
761310,Franky the Bumwalker,87%
761330,Navalny 20!8 : The Rise of Evil,87%
761700,Your Diary +,nan
761760,"Till the dawn, waiting",0
761790,Parker & Lane: Criminal Justice,nan
762930,Supipara - Chapter 2 Spring Has Come!,nan
763490,Precision Archery: Competitive,nan
763630,The Door of Ice 冰封之门,nan
763740,NARK THE DRAGON,50%
763770,Space Stories: Darth Star,nan
763970,Leisure Suit Larry 1 - In the Land of the Lounge Lizards,50%
764010,Insane Cold: Back to the Ice Age,60%
764180,Cross of Auria: Episode 1,nan
764370,Realm of the Ghost King,55%
764410,Trials of the Gauntlet,0
764430,The Legend of Bean,nan
764510,Phantom Signal — Sci-Fi Strategy Game,nan
764780,Edepth Angel: Pinocchio's Murder,nan
764920,Fear the Night - 恐惧之夜,nan
765040,Defense of the Fantasy Robots,0
765250,Mind the Vikings,0
765370,RTS Commander: Smash the Rebels,90%
765570,Orcz Evolve VR,nan
765690,Dark Strokes: The Legend of the Snow Kingdom Collector’s Edition,55%
765770,Forest Legends: The Call of Love Collector's Edition,55%
765850,Leisure Suit Larry 3 - Passionate Patti in Pursuit of the Pulsating Pectorals,50%
766280,A Light in the Dark,30%
766500,Dead Mist: Last Stand,nan
766560,The Fruitless Flower 雾雨中的徒花,nan
766600,Amazing Human Simulator,nan
766920,Papich - The Game Ep.1,76%
767200,Chinese Ink Painting Puzzle & Creator / 國畫拼圖創作家,nan
767400,弹炸人2222,nan
767460,Technotron Defense,nan
767930,Assault Spy / アサルトスパイ,nan
768480,Chamber of the Sci-Mutant Priestess,50%
768510,Apocalypse zombie Race,nan
768750,MonteCrypto: The Bitcoin Enigma,nan
768820,Free Yourself - A Gravity Puzzle Game Starring YOU!,nan
768990,X-Fire VR,nan
