appid,name,discount
837440,MineSweep,
837500,Leder Panzer,0
837530,Dark Ghost RPG,90%
837550,Bouncy Butter Ball,0
837590,Operation Thunderstorm,80%
837600,The Royal Marines Commando,80%
837610,Mary Skelter: Nightmares,60%
837720,Tactical Mind,0
837780,Coin-Op Kingdom,0
837790,Around the World in 80 Days,0
837800,Red Riding Hood - Star Crossed Lovers,75%
837850,Photonic Distress,0
837900,Bitcoin Trader,81%
837920,Abnormal world: season one,
837930,Alone,25%
837940,Mobile Forces,75%
837950,Mad Carnage,0
838050,The Hero Project: Open Season,25%
838100,Point,0
838150,Falling Slime,0
838160,Trail Breaking,0
838180,MechCorp,30%
838260,Food From The Sky,0
838270,Grandpa,70%
838310,Bloodstained: Curse of the Moon,40%
838330,Warlords Awakening,0
838340,May,80%
838350,太吾绘卷 The Scroll Of Taiwu,
838390,Merry Glade,81%
838420,Longboard Stunts and Tricks,75%
838440,The Great Race,0
838490,Theorem,
838540,City Escaper,35%
838640,My Super Tower 3,50%
838690,Unleashed,0
838700,Azada: Ancient Magic,50%
838720,Mystery Tales: Alaskan Wild Collector's Edition,0
838730,Grim Tales: The Stone Queen Collector's Edition,50%
838790,The Devil's Garden,50%
838840,Secret of Harrow Manor,0
838940,Little Marisa's Disaster Journey,41%
838980,Eon Fleet,51%
838990,Endhall,0
839010,Real Winners: Victoryball,40%
839030,Mad Frost,46%
839040,Fasaria World: Ancients of Moons,70%
839090,Galaxy Ball Defender,0
839130,Snowball Saves Summer,75%
839170,Paradox of the Cryptomancers,0
839210,The Land of the Seazogs,25%
839230,Mr. Sweet,20%
839250,三国英雄列传 (Legendary Heros in the Three Kingdoms),
839260,Russian AYE Horror,51%
839310,Signal Simulator,75%
839340,SOK MIN,76%
839350,Melordandek,0
839370,The story of Gods 七神物语,
839430,Flurius,51%
839460,Psycho Squirrels,50%
839500,DAOKER:A BANISHED TIGER,0
839520,The Legend of Evil,20%
839530,Bomight,0
839540,Electroquest: Resistance is Futile,75%
839570,What Are You Stupid,0
839590,Hamster Daily,41%
839620,Bomb Labyrinth,75%
839630,Survisland / 实境求生,
839670,Alice's Adventures - Hidden Object. Wimmelbild,
839730,Planum,51%
839820,Match Connect Challenge,76%
839890,Kama Bullet Heritage 2,80%
839920,9 Balls,51%
839940,Silverworld,30%
839960,The Technician,0
840010,Garden Paws,20%
840020,Gun Rage,30%
840090,Battleground Shooting Training 吃鸡枪法训练器,
840100,Magic Scroll Tactics / マジックスクロールタクティクス / 魔法卷轴 / 魔法捲軸,
840120,Pi is Everything,0
840130,Battle Royale: Survivors 究极求生:大逃杀,
840140,武侠乂 The Swordsmen X,
840170,Delivery man simulator,51%
840180,On Board 4 PC,0
840190,INSECT HAZARD,0
840230,Chicken ~Boiled Egg~,0
840240,Mosaic: Game of Gods II,45%
840270,Fitness Simulator,0
840340,Walls in Dead,51%
840380,Quible Sphere,0
840440,Good Boy!,0
840500,Dictator's dreams,51%
840580,Virtual Foosball,0
840590,ANOIX,
840610,Fortune-499,0
840690,Setup Developer Tool 2018,33%
840700,Qvabllock,51%
840710,Trivia Vault: Tennis Trivia,90%
840720,Sword Art Online: Lost Song,60%
840730,The Sandbox of God: Remastered Edition,0
840810,Data Ball,0
840860,I Pay No Rent,
840910,"Save her, from dreams",0
840920,Asimov Laws,0
840930,Bing Bong XL,51%
840980,Exoder,50%
841010,Jack and Sara: Educational game,
841020,Knockdown the Ball,51%
841030,Fairy Escape,76%
841120,Wheelchair Simulator VR,0
841140,Square Head Zombies 2 - FPS Game,90%
841200,Intelligence,81%
841210,WW Fantasy,0
841260,Final Match,50%
841320,Whitevale Defender,0
841350,NALOGI 2,76%
841370,NBA 2K19,84%
841420,Stickman.io,87%
841430,Need for Synthol,
841440,ShellBlast: Legacy Edition,75%
841460,The Great C,30%
841570,BlindMaze,0
841590,Boat Adventure,51%
841600,Aura of Worlds,0
841680,Hazmat Hijinks,0
841770,Siralim 3,50%
841790,Adventures in the Light & Dark,62%
841800,Super Heroes: Men in VR beta,
841840,Escape From Cozy Island,75%
841970,Play Top Frag,0
841980,Avalon Legends Solitaire 3,50%
841990,Der Milchbauer,0
842030,Not So Middle Ages,75%
842070,FantasyDynasty: Le château DERETIC,0
842120,Arca's Path VR,70%
842130,Sunny Smiles,51%
842140,Kitten'd,0
842170,Hyperspace Dogfights,20%
842190,江湖侠客行,
842250,GM Forge - Virtual Tabletop,0
842270,Formula X,0
842290,ArcBall 2,51%
842310,Zimbo,51%
842470,Cranes,0
842510,Survival Maze,0
842520,Neon Void Runner,25%
842530,Police Patrol,25%
842560,War Hunter,25%
842590,Knight Fighter,25%
842620,Funny Yo,25%
842640,Deadly Tropics,80%
842750,Galaxy Champions TV,0
842760,Highscore Processing Unit,0
842770,Deadfall Tropics,0
842780,NavalArt,0
842810,Märchen Forest: Mylne and the Forest Gift,
842870,Lords of Strife,0
842910,The MISSING: J.J. Macfield and the Island of Memories,34%
842990,Taco Gun,72%
843010,"Orb Labs, Inc.",40%
843040,RECOG The First Wave,0
843080,VR Hero Sentry,70%
843120,Joyo Kanji Quiz,0
843160,The Lift,25%
843170,ILLUSION,0
843190,Z: Escape,0
843210,You're Fired,0
843250,The Last DeadEnd,70%
843260,The Bard's Tale Trilogy,34%
843270,Flapping Over It,0
843370,Gravity Well,0
843380,Super Animal Royale,20%
843400,Distant castle,0
843420,Supermarket VR and mini-games,
843430,Righty Tighty XL,51%
843440,Pivot XL,51%
843500,God Vs Zombies,86%
843510,Colony Prospector,50%
843520,The Last Front,0
843570,ROGALIK,51%
843580,DotLine,35%
843640,WEscape,33%
843720,Dissimilated Land,
843730,Infected Battlegrounds,80%
843740,HellStar Squadron,60%
843760,Kemonomichi-White Moment-,0
843780,City Builder,0
843790,"HUMAN LIVE-HOW LONG CAN HUMAN BEINGS EXIST?Survive the end of the earth, challenge disaster save the world",
843820,TheShooterGame,0
843840,Space Orb,85%
843870,Card Games Mega Collection,25%
843890,WIN THE GAME: DO IT!,51%
843900,Demon's Rise - War for the Deep,
843920,Hungry Piggy vs Chicken,0
843930,Cyadonia,0
843980,Vortex Rush,0
843990,Bullet Hell ADVANCED,50%
844030,Codename Ghost Hunt,0
844040,RUSH,50%
844050,Desert Child,25%
844080,Trials of The Illuminati: Snack Time Jigsaw Puzzles,51%
844130,Future Proof,0
844140,Trivia Vault: Soccer Trivia,90%
844160,Chocolate makes you happy 5,51%
844180,Slab,80%
844210,Titty Crush,30%
844250,GameMaster: MAGUS,0
844290,Sniper Squad Mission,75%
844300,Demolition Engineer,75%
844310,Curling World Cup,75%
844330,The Goatman,70%
844350,Obscurity,51%
844420,Demon's Rise - Lords of Chaos,30%
844440,The Indie Game Legend 3D,0%
844580,Jungle Juggle,0
844610,Hentai PuZZles,51%
844620,Odyssee,0
844750,Go-Kart Racing,90%
844800,Space man adventure dash,51%
844820,Ocean Wonder VR,50%
844850,Tower Hunter: Erza's Trial,
844900,Director of Football,70%
844920,Fortissimo FA,60%
844930,Fox Hime Zero,60%
844950,Eternal Fantasy,60%
844970,Cowboy : Attack of Wild Animal,0
845040,AegisM,0
845060,Simple Golfing,81%
845080,Neuro,76%
845150,Vietnam War PuZZles,51%
845170,Block Smashers VR,
845200,❂ Hexaluga ❂ Weapon and Shield ☯,70%
845270,Mirror Drop,0
845290,Destructions,60%
845350,Color Path,41%
845380,Instinct,70%
845390,Ride To Canada,50%
845400,Club Dance Party VR,60%
845420,DJ Mix Pads,75%
845440,World Of Walking Cities,75%
845460,Make Route,51%
845480,Kinaman vs Gray Elephant,51%
845490,RESEQUENCED,25%
845500,Guilty Summer Kiss,75%
845510,DiyMachinery （自定义机械）,
845520,Hard Work,0
845530,Imperialism: The Dark Continent,75%
845570,Super Punchman,76%
845590,God is a Cube: Programming Robot Cubes,0
845600,Waking Violet,0
845630,Disdoored,0
845650,Meteor Shower,0
845690,"Rats, Bats, and Bones",50%
845700,Mushroom: The Ruckus,50%
845730,Russian Prison Sport: OCHKO,51%
845750,Don't Play With Dolls,41%
845760,Primitive Race,0
845820,Lighter Than AR,0
845860,Gem Rush,30%
845870,BlackFaith,0
845880,Touhou: Scarlet Curiosity | 東方紅輝心,
845900,Awake: Episode One,0
845940,Brickfest,0
845970,Trivia Vault: Movie Trivia,90%
846010,Visceral Cubes,60%
846020,YOMOTSU,20%
846050,Silent Depth 3D Submarine Simulation,
846080,Where Thoughts Go,
846110,The friends of Ringo Ishikawa,30%
846120,Hello Pollution!,75%
846150,Plane War,51%
846200,Bastard,55%
846210,Sea Explorer,20%
846220,Catsapults,80%
846240,Space Googy,51%
846250,Devious,35%
846330,Forests of Augusta,0
846370,OboStar,0
846430,BATTLE ZOMBIE SHOOTER: SURVIVAL OF THE DEAD,
846440,ATTACK OF THE KILLER FURRIES,55%
846470,Moss,34%
846490,Dragon Defense,0
846530,LifeGameSimulator,0
846670,Saint Slaughter X Days,40%
846690,Lost Lands: Ice Spell,0
846700,The Legacy: Prisoner,0
846710,De'Vine: World of Shadows,51%
846790,TEVA,51%
846800,Diner Bros,20%
846820,Tell Me Everything,51%
846880,The Chronicles of Quiver Dick,40%
847100,Тридевятые земли(Свет или тьма),
847230,Turn-Based Champion,75%
847240,Zombie Commander,35%
847290,Community College Hero: Knowledge is Power,40%
847300,Doomsday on Demand 2,34%
847310,Doomsday on Demand,34%
847360,Super Lucky's Tale,35%
847370,Sunset Overdrive,25%
847390,Barrel Boot Camp,0
847450,Solenars Edge Heroes,70%
847460,Trapped,0
847490,Star Speeder,0
847530,HyperBowl,0
847570,How About Spikes,76%
847580,Truth: Disorder II,60%
847600,Rapid,0
847630,Commanager Tycoon,50%
847660,Story: Heaven & Hell (Complete Edition),
847800,Toybit Quest,50%
847860,Die In The Dark,0
847870,Monster Truck Drive,0
847940,Suki's Spooky Romance,75%
847950,Yakuza Kiss,0
848090,BATTER BURST,0
848100,Maze Madness,0
848150,Fury Fighter VR,0
848200,Azuran Tales: Trials,0
848230,Let's Go Nuts!,0
848260,Super GTR Racing,86%
848270,Sky Conqueror,0
848280,Viki Spotter: Space Mission,76%
848300,GROW: Wild West,60%
848310,Bitcoin Trading Master: Simulator,
848350,Katamari Damacy REROLL,40%
848410,Detached: Non-VR Edition,80%
848520,Super Destronaut DX,90%
848540,Arctic Cave,51%
848550,Welcome Back To 2007 2,76%
848610,Adult Toy Store,20%
848630,Dinosaur Hunter,0
848640,SVOBODA,90%
848650,Torture Chamber,0
848660,Cool Headed,40%
848670,You Green Elephant,87%
848680,Cool Dragon,86%
848710,Defendion,50%
848720,Z.W!,0
848730,The Boy Who Typed Wolf,0
848740,Lazergoat: Invasion,0
848750,Space Drop,0
848770,Krystal the Adventurer,0
848780,Star Tower,0
848810,Bug Splatt,0
848890,Afelhem,41%
848930,Rising Dusk,25%
848960,Gotcha Racing 2nd,50%
849000,Open The Door,
849070,Black Home 2,0
849270,Soccer Nations Battle,51%
849320,Tank Rush,51%
849350,Realistic Illusion,0
849360,Wrecking Towers,0
849390,Valerian Tales,0
849420,Professor Madhouse,76%
849520,Rheum,67%
849550,Depth Siege Atlantis,90%
849560,The Road to Canterbury,25%
849600,Sandbox Showdown,0
849620,Trivia Vault: Celebrity Trivia,90%
849630,Wolf Balls,0
849670,Oval,0
849680,TimeTekker,46%
849690,Ghost Mountain Roller Coaster,0
849790,Firmament Wars,0
849800,Mermaid Mission: Titanic,0
849840,Imperi II,50%
849860,The Risen Dead VR,60%
849870,Virtual Pirate VR,
849900,Space Hodsola,86%
849910,Labor,86%
849920,Dungeon Quest,51%
849940,Freefall Tournament,0
849970,Forgotten Realm RPG,70%
849980,Color by Numbers - Dinosaurs,0
850000,Noel The Mortal Fate S1-7,30%
850040,PuzzGun,65%
850050,Achievement Idler: Red,0
850060,Anima: Gate of Memories - The Nameless Chronicles,50%
850110,Number Guesser,41%
850250,Dark Matter,0
850270,Kaleido Chaos,0
850340,Deep Voyage,50%
850450,Escape First,30%
850500,Slum Ball VR Tournament,0
850550,World of Virtual Reality VR,0
850630,Starting The Game,51%
850690,Crying is not Enough: Remastered,60%
850740,The Princess Adventure,50%
850780,Battle Royale Bootcamp,0
850790,Aik's Cheese Adventures,86%
850810,Kara's Darkness Chapter One,
850820,祛魅·教化（祛魅1）,
850830,Adventure in Kana Village,0
850880,Vegetaball,0
850920,Hypersonic Speed Girl / 超速少女,
850930,MODERN ROAD-LIKE,
850940,Space Colonizers,50%
850950,Helicopter Flight Simulator,75%
850960,Jurassic Safari Hunt,75%
851000,Achievement Machine,75%
851010,Airplane Sky Voyage,75%
851040,Darkest Mana : Master of the Table,
851050,Paper Dolls VR,
851080,Survival: Last Day,25%
851180,Blood Harvest 3,86%
851200,Omae Wa Mou Shindeiru,81%
851220,Free the Animation,0
851250,Sleeping Dawn VR,0
851320,SlimeGear,0
851350,Let's Play with Nanai!,0
851370,EXAELLA,50%
851490,The Amazing Adventures of Lady Fanny Featherstone,66%
851520,Trivia Vault: TV Trivia,90%
851570,Zombie Hotel,0
851580,Planet Unknown Runner,51%
851640,Marble Race,50%
851670,LUMINES REMASTERED,50%
851710,Trivia Vault: Art Trivia,90%
851730,Sandmade,20%
851770,Number Hunt,0
851790,AstronTycoon,0
851820,Boxes Inc.,70%
851840,Strangers of the Power 2,15%
851880,RŌA,0
851890,Gal*Gun 2,50%
851920,Nova Wing III,0
851930,Battle Royale Tycoon,10%
851940,Dirt Bike Insanity,0
851980,Ball Grabbers,75%
852050,Sky Dodge,51%
852060,Hell in Paradise,51%
852070,Froggy BOI,51%
852080,Gardener the Ripper,
852110,RetroMaze,0
852160,Jack the Barbarian,65%
852180,Bunker Rush,0
852190,10 seconds,0
852310,Omega Commando,50%
852320,HOLONGLIDE,0
852390,SwordBounce,50%
852530,Atex Brawl,69%
852570,A Tale of Pirates: a Dummy Mutiny,
852590,Alone In The Forest VR,0
852630,Keiko Everlasting,0
852660,Linear Chicken,0
852720,Voxel Tanks,46%
852740,Away From Earth: Mars,51%
852750,Paper Shakespeare: Stick Merchant of Venice,50%
852760,D.F.R.: The Light VR,0
852790,The Adventure of Magical Girl,60%
852810,Airbo,51%
852860,Towards a perilous journey,0
852900,Space Captain McCallery - Episode 1: Crash Landing,50%
852910,sweet pool,30%
852920,Bad Bots Rise,0
853000,Generic Jumper,0
853020,Venal Soul (Chapter One),0
853040,DEEP SPACE | Space-Platformer,50%
853110,Viki Spotter: Sports,76%
853120,Iron Ground,0
853140,Adeptus Titanicus: Dominus,33%
853200,Shred! 2 - Freeride Mountainbiking,
853210,Gopnik Simulator,50%
853240,The Light Keeps Us Safe,25%
853260,Ants! Mission of the salvation,60%
853290,Claw Breaker,0
853300,The Pizza Delivery Boy Who Saved the World,20%
853380,Air Threat,76%
853410,YAPP2: Yet Another Pushing Puzzler,50%
853480,Pestis,76%
853490,Slippingcers,51%
853500,Quarantine Circular,20%
853550,Equilinox,25%
853580,Lost,51%
853590,Goroons,50%
853610,"The Outlaw, The Drunk, & The Whore",80%
853620,Stickman in the Portal,51%
853760,Space Armor 2,0
853770,Maximum Action,15%
853830,Great Mountain Experience,
853850,LOGistICAL: Caribbean,30%
853860,aMAZE Classic,51%
853900,SHARK,51%
853940,Moonfall Ultimate,50%
854030,Ancient Journey VR,
854060,Bob The Cube,80%
854120,Subterraneus,20%
854150,Snail Racer EXTREME,51%
854160,Dino Dawn,80%
854190,Russian Gangsta In HELL,51%
854250,FPV Freerider,0
854310,Rise of Crustaceans,0
854390,Doors Push or Pull,0
854400,EXCHANGE,75%
854450,Arlo The Rabbit,20%
854510,Warlock: Tower Defence,50%
854550,Scary Maze,51%
854560,Digit Daze,90%
854570,Pamali: Indonesian Folklore Horror,0
854650,Indian Mutiny: Little Sepoy,75%
854670,HEROES TRIALS,0
854680,DeepLands,70%
854690,RollerCoaster Legends II: Thor's Hammer,0
854740,President Pig,75%
854770,WTF,0
854810,Simple Sailing,90%
854830,Washed Up!,0
854860,Cows VS Vikings,0
854870,Perseverance: Part 1,15%
854890,International Basketball Manager,20%
854950,Not Without You,0
855030,Balloon Strike,81%
855050,Thunderbolt 2,51%
855100,Stop! Dictator Kim Jong-un,
855160,VTree Beach Volleyball,25%
855190,The Subject,20%
855320,18 Floors,50%
855480,Digital Dungeon,75%
855490,Fury Race,75%
855530,New Ice York,40%
855640,My Brother Rabbit,50%
855650,TRIGGER,0
855670,荒野寻踪,
855700,Trippy Jump,0
855730,Plants,20%
855760,Sweet Treats,50%
855800,Trek: Travel Around the World,0
855850,Space Elite Force,51%
855860,Superfighters Deluxe,60%
855980,TD Ultimate (Restocked),0
856010,National Machine,0
856040,Chameleon Man,0
856080,Mind Labyrinth VR Dreams,0
856100,Little Comet,25%
856110,Antisnake,75%
856120,Next 4,41%
856130,Dark SASI,80%
856160,STAR BARON – VR BEAST COMBAT GAME,0
856170,Exo TD,25%
856220,DON'T DIE!,0
856240,Total Singu,0
856260,100 Chests,0
856310,Seul (Alone): The entrée,0
856320,The Road Trip,0
856350,15 seconds,0
856370,One-Way Ticket  / 单程票,
856380,Cartoonway : Mini Cars,75%
856390,Apex Hunters,35%
856400,Stalker Crab Simulator,75%
856410,Longest Monday: Unveiling,75%
856420,Glow Ball - Not A Billiard Puzzle Game,70%
856430,Pinball 2018,76%
856440,Cube - The Jumper,76%
856450,A Story of a Band,50%
856490,Falling words,51%
856500,DeFaster,51%
856510,Click.O.Fast,51%
856540,Super Dangerous Dungeons,30%
856550,Stabby Machine,0
856560,Black Roses,0
856580,Boo Boo Bananas,0
856730,ARENA 8,51%
856750,Metanoia,0
856760,Gachi Gang,51%
856770,Hokan: Monster Slayer,0
856790,Export Simulator,0
856980,7-in-1 Brain Sharpness Bundle,0
857010,HUBE: Seeker of Achievements,51%
857020,Putinoids VS Navalnyats - Путиноиды Против Навальнят,
857050,Casual Penalty,51%
857080,Escape from the Princess,60%
857110,SPACE BLASTER 8 BIT,20%
857130,Evolution,0
857140,"Snake, snake, snake!",60%
857160,Light Cube,51%
857180,The Cooking Game VR,40%
857240,The Prison Experiment: Battle Royale,
857320,SRPG Studio,45%
857330,Trainiac,0
857340,RKN - Roskomnadzor Banned Internet,51%
857370,The Entity,30%
857420,Just Beat Em Up : World of Fury,0
857450,ISLAND,20%
857470,NEKOKORO,90%
857500,BLACK BIRD,0
857510,Knife Flipping,51%
857520,Degrees,51%
857570,World of Feudal,53%
857680,Catan VR,0
857690,Lagoon Lounge : The Poisonous Fountain,0
857700,ZombieHunterZ,50%
857710,Fallen Bird,0
857740,Ludicrous Speed,15%
857770,The Risers,30%
857790,Gravitycers,51%
857800,Rocketcers,90%
857820,Colorcers,51%
857840,Jamping,51%
857850,Dwarf Defense,75%
857860,Planetary Settlers,25%
857890,RuneTech,0
857900,Huge Enemy - Worldbreakers,0
857940,Nature Calls,40%
857950,Incredible Mandy,30%
858040,Sudoku Jigsaw / 拼图数独,
858050,The Rose of Segunda,30%
858080,Spoorky,70%
858170,The Last Train,20%
858180,Adventures of Mike,0
858250,Tainted Fate,30%
858320,Itsy Blitzy,0
858360,The Initiate 2: The First Interviews,65%
858370,Mad Dagger 2,51%
858410,Black Bart,0
858420,Trivia Vault: Business Trivia,90%
858440,Ninja Midori,51%
858490,Sanctus Mortem,60%
858590,Last Tide,60%
858680,Black Paradox,50%
858760,Scalak,30%
858780,Rent-a-Vice,25%
858830,Echoes of the Fey: The Last Sacrament,50%
858840,The Epic Bang Theory,76%
858870,Queen of Seas 2,90%
858940,Flowers -Le volume sur ete-,20%
858950,Rabbit and the moon,0
858960,Sumo,0
859070,RaKoval~Nya: Escape Edition,51%
859150,幻想三國誌5/Fantasia Sango 5,
859170,Survival,0
859200,破东荒 - Chaos Of East,
859340,Seeking Dawn,80%
859350,Aces of the Luftwaffe - Squadron,50%
859370,in My MIND.,60%
859380,What's My Gender?,45%
859420,Deflection Dimension,0
859440,Mars or Die!,80%
859460,Small person,0
859480,Block Competition,55%
859530,Vive le Roi 2,0
859560,Escape the Grid VR,20%
859610,S.T.R.E.T.C.H.,51%
859640,Along Together,60%
859660,Discs of Steel Party,0
859680,Deep Space Waifu: FANTASY,30%
859700,USA 2020,51%
859720,Cubelz,0
859740,Don't Notice Me,0
859820,TripTrip,74%
859860,VikingJourney,50%
859870,Frqncy,0
859900,Owen to have fun!,51%
859920,Double Head Shark Attack,0
859950,The Enthralling Realms,0
859960,Geocells Tricells,0
859970,Math Classroom Challenge,40%
859990,Eggs 1942,0
860030,Common Hanzi Quiz - Simplified Chinese,
860070,BULLETLINE,90%
860080,lilGunBois,0
860090,Erotic Jigsaw Challenge Vol. 1,51%
860160,Save The Villy,51%
860190,Vietcong,0
860200,Super B-Dino's adventures,51%
860220,Contact Draw: Football,76%
860240,Aerospace Forces,51%
860260,Strike Force Remastered,20%
860270,Requiem,30%
860280,Forgotten Adventure,0
860320,Apartment 3301,0
860340,Trivia Vault: Toy Trivia,90%
860350,Trivia Vault: Fashion Trivia,90%
860380,Math Problem Challenge,90%
860390,Math Speed Challenge,90%
860400,Unexpected Journey 奇幻之旅,
860430,Burgerwise the Clown,30%
860440,Goat Life,86%
860450,Module TD. Sci-Fi Tower Defense,0
860480,Fernz Gate,40%
860490,Revenant Dogma,0
860500,SpellFront,50%
860520,Abstract Golfing,51%
860530,Babycar Driver,51%
860550,Secrets of the Past: Dion,0
860570,Music Producer,75%
860580,Wrestlers Without Boundaries,75%
860590,MissileDancer,40%
860600,Betweenside,0
860620,KURSK,75%
860640,Lingotopia,0
860650,Drizzlepath: Deja Vu,50%
860660,To Hell with Hell,40%
860670,❂ Hexaluga ❂ Dungeons and Hunting ☠,80%
860680,Smile'N'Slide,75%
860770,Made to Order: The Party Game,66%
860790,Adventures Of Pipi 2 Save Hype,51%
860820,Meme Supreme  ¯\_(ツ)_/¯,
860860,Suicide Guy: Sleepin' Deeply,60%
860870,Bully Store,0
860880,Castle: Jigsaw Puzzles,76%
860910,Hentai 3018,51%
860930,A Quiet Mind,0
860940,Five Rooms,90%
860950,Mark of the Ninja: Remastered,35%
860990,Chroma Shift,0
861000,Putinization,
861010,Minako,0
861080,Lonia Saga 2,0
861160,Argos,0
861180,Fading Visage,75%
861190,Shining Hotel: Lost in Nowhere,75%
861210,Gaze At Maze,60%
861230,Arevoatl Seven Coins,0
861240,Paper Valley,35%
861270,Sudoku Killer / 杀手数独,
861280,战术狂想2(Chimera of Tactics 2),
861290,Shooter Game,0
861320,Beyond Minimalism,87%
861330,Dungeon Deathball,25%
861340,The Duller,51%
861350,Gym Simulator,60%
861510,Sail Ships,0
861550,Neon Universe,
861560,Tod Stein,51%
861580,Delve,0
861670,Street Level: Windows Edition,51%
861710,Geometry Rush,51%
861720,Trivia Vault: Food Trivia,90%
861740,Trivia Vault: Literature Trivia,90%
861760,Foto Flash 2,0
861770,FrogStatue,0
861790,Bomb-Bomb,0
861840,Bathroom Chef,90%
861850,Fitzzle Adorable Puppies,90%
861860,Doctor Tsunami,0
861910,Catch'em,66%
861940,Crashbots,50%
861960,Master Pyrox Wizard Smackdown,50%
862010,Weird Dungeon Explorer: Defender,51%
862020,Weird Dungeon Explorer: Run Away,51%
862040,Weird Dungeon Explorer: Wave Beat,51%
862110,Super Jigsaw Puzzle: Cities,75%
862120,Deconstructor,76%
862130,Rainy Day Racer,0
862150,Prison Test,51%
862180,G-DINO'S JUNGLE ADVENTURE,51%
862190,Footy Ball Tournament 2018,75%
862200,Bot Tales: The Crashed,41%
862210,Inca Marbles,76%
862250,Danger!Energy,90%
862260,Miami Cruise,0
862300,ROS,51%
862320,Epic drag puZOOls,51%
862370,Yahrit!,75%
862390,FlyInside Flight Simulator,0
862480,The Spiral Scouts,50%
862490,Fantasy Raiders,0
862500,Talos VR,0
862520,Lucky Night: Poker Games,0
862570,Ding Dong XL,51%
862580,OK/NORMAL,0
862640,Heroes Of The Offworld Arena,75%
862660,Football Girls: Dream Team,75%
862730,Magic Blast VR,0
862740,OneShift,75%
862770,KO Mech,88%
862850,The Great Story of a Mighty Hero - Remastered,50%
862880,Intelligence: Anime girls,76%
862920,Kitsune Kitchen,51%
862990,Survive the West,0
863120,The General Retreats,0
863190,Gamer Sensei's Range Royale,
863270,Orc Island,0
863280,Astraeus,0
863290,Balance of Soccer,0
863310,Vertical Fall,80%
863380,Frankenstein: Beyond the Time,0
863420,Melting World Online,75%
863430,One Person Story,0
863470,Cairo's Tale: The Big Egg,30%
863490,Bighead Runner,51%
863550,HITMAN™ 2,60%
863570,Super Seducer 2 : Advanced Seduction Tactics,
863580,Viking Days,70%
863590,Starcom: Nexus,15%
863660,Sea of memories,60%
863670,Science:The world is in your hands,0
863690,Blueprint,0
863750,Krim: The Music Bot,87%
863770,Underground Bone Marrow,76%
863810,SMASH BOY Ver.KZ,
863840,MinerXP,
863870,Brain 43℃,0
863900,Villager's Biography,46%
863920,The Lost Sky,0
863980,ORIX!,51%
864010,Space Force,0
864020,Lost Legend,65%
864040,Sliver-Sclicker,51%
864060,Marble It Up!,20%
864100,Sagebrush,50%
864110,Trap Defense,51%
864150,Feelin,20%
864190,"3, 2, 1, SURVIVE !",0
864200,Demolition Ball,40%
864270,Arkball,51%
864300,qop 3,46%
864360,SAVANNA SHOT VR,50%
864380,A Lot Like Love,90%
864390,The Perfect Unit,51%
864400,Defender Faith,51%
864410,Dark Maze 2,86%
864420,Waterside Chirping 水畔空蝉,
864430,SilverFrame(纯白星原),
864480,TapRPG - Homeland,0
864510,Scud Frenzy,75%
864520,Achievement Creator,55%
864530,Necro Immortallis,0
864550,Radiant One,0
864570,Chocolate makes you happy 6,51%
864590,Zombie Rampage,30%
864600,Jade's Dungeon Descent,76%
864740,The World of Labyrinths: Labyronia,0
864810,NUMERIC,76%
864850,Permission VR,0
864860,HellCat,76%
864880,Beasts&Chests,0
864940,"150,000 B.C.",51%
864960,Drops: Rhythm Garden,0
865050,World of Tea,51%
865060,Murasaki Tsurugi,20%
865090,AHEGAL,41%
865100,李教授的知识问答,
865130,Ales Dash,0
865170,Heavenly Duels,0
865180,Reformers Intl Ver(变革者国际版),
865190,HotFloor,90%
865220,Puzlogic,50%
865240,Jumpo Joe,51%
865270,LIBRARY,50%
865310,Dubstep Abasralsa,51%
865330,Dark Days of Horror,0
865390,Infinite World: Randomize everything,
865540,PLAYNE : The Meditation Game,0
865720,Torn Tales: Rebound Edition,80%
865750,Harmony of the bravest,85%
865760,Solitude - Escape of Head,0
865800,Octo Gravity,0
865850,Dehumanized,50%
865860,Vein Hotel,10%
865870,SpaceTone,0
865930,BQM - BlockQuest Maker-,0
865990,Highway Junkie,0
866080,FlyWarzz,0
866100,HarmonyTD,0
866150,Treasures of the Ancients: Egypt,51%
866180,Debris 2x1 Hentai,
866260,EreaDrone - The FPV Simulator,
866280,Emergency Robot Simulator,75%
866310,Putin Run Away From Trump,51%
866340,Colonumbers,0
866350,HexTrains,0
866400,On The Western Front,0
866420,TANKS,50%
866450,Light Rider,0
866500,Space Toads Mayhem,10%
866510,!AnyWay!,70%
866520,Defense the Farm,51%
866730,Love Story: The Way Home,50%
867010,Adventure Delivery Service,40%
867050,Endless Fables 3: Dark Moor,50%
867080,Stones of Yalmrith,0
867110,Dungeon Rankers,0
867120,Lilipalace,0
867130,Alice in Wonderland - 3D Labyrinth Game,
867140,WIN THE GAME: WTF!,51%
867180,Tilesweeper,40%
867250,Wars of Succession,50%
867380,Up Left Out,24%
867460,PLANET RESERVE,40%
867480,Daddy,70%
867490,Remyadry,30%
867510,PHOTON CUBE,50%
867540,Honor Cry: Aftermath,60%
867550,Range Ball,51%
867570,Tower Defense > Red Rose Rising,
867590,Sakura and Crit: The Mock Game,40%
867600,Guilty Summer Kiss 2 - Bloody Secret,
867610,Shadow Council: The Puppeteers,75%
867620,Hyper Train Corporation,75%
867640,Office Race,0
